CLUSTER_ID,TRAJECTORY_ID,EASTINGS_M,NORTHINGS_M,ALTITUDE_M
2,13,67884.68204,4664882.781,25675
2,13,82808.70996,4665528.448,27000
2,13,97722.95647,4665778.764,28000
2,13,112812.1459,4665584.309,29075
2,13,128421.8347,4665386.077,29750
2,13,144468.3196,4665153.086,30675
2,13,160574.7758,4664879.005,31700
2,13,176823.7039,4664563.722,32750
2,13,192437.7222,4664181.252,33725
2,13,208602.8668,4663744.033,34650
2,13,225303.8244,4663906.727,35000
2,13,242026.2689,4665819.854,35000
2,13,258555.3302,4667714.324,35000
2,13,279875.1983,4668797.212,35000
2,13,296950.5754,4668187.97,35000
2,13,313031.9366,4667546.633,35000
2,13,330063.2172,4666817.896,35000
2,13,347148.937,4666041.851,35000
2,13,363842.5985,4665246.26,35000
2,13,380701.4216,4664398.585,35000
2,13,398012.194,4663484.722,35000
2,13,414012.8185,4662590.071,35000
2,13,430970.0971,4661616.904,35600
2,13,452193.915,4660322.792,36450
2,13,469019.7057,4659250.122,37000
2,13,485830.8244,4658141.803,37000
2,13,502421.0596,4656998.058,37000
2,13,518254.6785,4655873.303,37000
2,13,538495.5447,4654374.851,37000
2,13,554671.032,4653134.489,37000
2,13,571496.8228,4651802.507,37000
2,13,587946.9914,4650460.42,37000
2,13,603798.4093,4649126.883,37000
2,13,620372.7697,4647694.953,37000
2,13,636888.3615,4646220.711,37000
2,13,653359.3757,4644680.392,37000
2,13,669659.6963,4641986,37000
2,13,685960.0168,4638885.039,37000
2,13,702275.6509,4635722.999,37000
2,13,717920.216,4632657.575,37000
2,13,734391.2302,4629383.703,37000
2,13,751230.4905,4625992.003,37000
2,13,768549.8416,4622455.488,37000
2,13,785485.7134,4618950.735,36975
2,13,801920.0072,4615505.285,37000
2,13,817031.8863,4610911.314,37000
2,13,833214.7498,4604824.555,37000
2,13,838369.4732,4602872.448,37000
2,13,849260.032,4598729.245,37000
2,13,869292.8428,4591054.192,37000
2,13,883724.513,4585491.386,35400
2,13,897965.8465,4579944.35,32800
2,13,914178.1344,4573565.186,29850
2,13,929357.842,4567403.799,27125
2,13,942638.192,4561208.985,24775
2,13,955454.9672,4555238.611,23000
2,13,967877.1989,4549416.605,23000
2,13,980063.8749,4543672.892,23000
2,13,991681.7057,4538640.48,23000
2,13,994035.498,4538010.138,23000
2,13,1008025.481,4535773.399,23000
2,13,1022682.204,4533546.655,22700
2,13,1035909.398,4531162.437,20925
2,13,1037269.816,4530450.803,20700
2,13,1038403.898,4529786.922,20500
2,13,1039330.005,4529225.655,20325
2,13,1049488.963,4522937.111,18375
2,13,1059013.572,4517260.364,15875
2,13,1063888.162,4514215.263,15125
2,13,1068357.144,4511309.98,13975
2,13,1071139.715,4509634.952,13400
2,13,1072170.451,4509267.252,13200
2,13,1073579.776,4508835.141,13025
2,13,1074866.753,4508453.782,13000
2,13,1079497.851,4507106.697,12675
2,13,1083902.051,4504687.274,11500
2,13,1084492.945,4503477.785,11200
2,13,1084722.888,4502748.716,11025
2,13,1084933.349,4501983.554,10850
2,13,1085153.591,4501151.204,10625
2,13,1085338.876,4500436.905,10425
2,13,1085828.268,4498459.366,9900
2,13,1086174.465,4496974.13,9550
2,13,1086519.461,4495428.258,9175
2,13,1086869.988,4493882.387,8725
2,13,1087205.121,4492321.3,8400
2,13,1087515.32,4490894.479,8100
2,13,1087855.986,4489348.607,8000
2,13,1088196.732,4487763.422,8000
2,13,1088506.209,4486282.739,8000
2,13,1088823.063,4484819.936,8000
2,13,1089204.779,4483091.492,7900
2,13,1089527.164,4481593.928,7525
2,13,1089842.735,4480125.572,7175
2,13,1090178.59,4478602.578,6775
2,13,1090452.63,4477189.416,6375
2,13,1090398.191,4476191.262,6075
2,13,1090227.497,4475476.186,5850
2,13,1090017.678,4474754.335,5625
2,13,1089777.953,4473973.514,5400
2,13,1089457.412,4472903.398,5100
2,13,1089021.898,4471341.867,4650
2,13,1088769.265,4470626.346,4425
2,13,1088131.229,4469677.39,4125
2,13,1087276.718,4469070.813,4025
2,13,1086293.125,4468811.502,4025
2,13,1083640.839,4469304.693,4000
2,13,1082725.716,4469822.315,4000
2,13,1082226.624,4470173.912,4000
2,13,1081619.775,4470621.349,4000
2,13,1080836.862,4471216.043,4000
2,13,1080393.972,4471548.65,4000
2,13,1079897.285,4471922.68,4000
2,13,1078967.49,4472624.208,4000
2,13,1078531.976,4472950.04,4000
2,13,1077690.294,4473569.833,4025
2,13,1076922.052,4474139.206,4000
2,13,1076520.774,4474434.055,3975
2,13,1075977.585,4474835.626,3800
2,13,1075517.618,4475125.366,3625
2,13,1074938.35,4475400.336,3425
2,13,1074529.134,4475572.803,3300
2,13,1073992.68,4475788.025,3150
2,13,1073462.319,4475989.588,3025
2,13,1072982.709,4476172.605,3025
2,13,1072057.885,4476548.856,3025
2,13,1071375.191,4477038.937,3025
2,13,1071064.511,4477626.524,3025
2,13,1070614.245,4479743.102,3000
2,13,1070506.649,4480300.593,3000
2,13,1070345.096,4481154.599,3000
2,13,1070912.818,4483076.277,3025
2,13,1071299.345,4483798.128,2875
2,13,1071615.637,4484452.68,2750
2,13,1071866.987,4484952.09,2625
2,13,1072361.269,4485827.751,2425
2,13,1072840.799,4486690.752,2225
2,13,1073256.749,4487448.14,2075
2,13,1073555.323,4488002.299,1975
2,13,1073981.055,4488820.767,1800
2,13,1074217.733,4489260.541,1700
2,13,1074470.366,4489700.204,1625
2,13,1074715.061,4490111.992,1550
2,13,1075160.356,4490894.923,1375
2,13,1075537.181,4491596.451,1175
2,13,1075724.311,4491928.169,1125
2,13,1075923.787,4492292.871,1050
2,13,1076173.293,4492740.307,950
2,13,1076462.005,4493253.71,825
2,13,1076775.251,4493814.977,725
2,13,1077059.072,4494321.272,600
2,13,1079239.124,4498192.503,0
2,13,1079250.108,4498266.576,0
2,13,1079227.499,4498301.336,0
2,13,1079204.889,4498328.433,0
2,13,1079209.139,4498373.743,0
2,13,1079236.639,4498420.386,0
2,13,1079254.999,4498453.813,0
2,13,1079282.579,4498504.232,0
2,13,1079308.877,4498552.096,0
2,13,1079337.019,4498602.959,0
2,13,1079381.035,4498681.807,0
2,13,1079401.8,4498716.123,0
2,13,1079444.614,4498793.639,0
2,13,1079497.209,4498885.147,0
2,13,1079524.148,4498933.456,0
2,13,1079575.541,4499022.41,0
2,13,1079617.152,4499096.039,0
2,13,1079655.716,4499167.224,0
2,13,1079672.232,4499212.979,0
2,13,1079678.326,4499291.827,0
2,13,1079679.528,4499336.249,0
2,13,1079679.528,4499412.987,0
2,13,1079672.232,4499476.066,0
2,13,1079639.2,4499543.475,0
2,13,1079601.838,4499583.233,0
2,13,1079556.619,4499614.661,0
2,13,1079531.524,4499628.654,0
2,13,1079505.788,4499645.09,0
2,13,1079467.865,4499669.299,0
2,13,1079373.659,4499727.714,0
2,13,1079306.392,4499769.692,0
2,13,1079266.625,4499772.247,0
2,13,1079232.39,4499734.488,0
2,13,1079210.341,4499704.837,0
2,13,1079186.529,4499660.415,0
2,13,1079220.123,4499623.545,0
2,13,1079214.671,4499585.343,0
2,13,1079198.716,4499549.805,0
2,13,1079186.529,4499526.484,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499523.93,0
2,13,1079186.529,4499522.708,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499523.152,0
2,13,1079185.327,4499523.152,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499525.707,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499523.93,0
2,13,1079186.529,4499523.93,0
2,13,1079185.327,4499523.152,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499523.152,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499524.374,0
2,13,1079185.327,4499523.93,0
2,13,1079185.327,4499523.152,0
2,13,1079185.327,4499524.374,0
2,14,-53528.52516,4647009.528,0
2,14,-53546.24394,4646994.313,0
2,14,-53562.76009,4646982.43,0
2,14,-53579.27625,4646980.654,0
2,14,-53566.44817,4646957.776,0
2,14,-53565.24553,4646933.678,0
2,14,-53565.24553,4646908.246,0
2,14,-53565.24553,4646882.815,0
2,14,-53565.24553,4646855.718,0
2,14,-53565.24553,4646820.958,0
2,14,-53565.24553,4646778.646,0
2,14,-53565.24553,4646753.215,0
2,14,-53565.24553,4646715.123,0
2,14,-53580.55906,4646676.144,0
2,14,-53629.46611,4646669.702,0
2,14,-53668.03053,4646673.589,0
2,14,-53726.71899,4646676.921,0
2,14,-53770.73534,4646687.138,0
2,14,-53812.98783,4646708.682,0
2,14,-53866.22436,4646752.327,0
2,14,-53914.49001,4646801.523,0
2,14,-53965.88251,4646858.272,0
2,14,-53999.55622,4646898.474,0
2,14,-54036.83783,4646946.338,0
2,14,-54069.3089,4646988.316,0
2,14,-54113.32525,4647046.842,0
2,14,-54192.85935,4647160.783,0
2,14,-54236.23429,4647239.52,0
2,14,-54254.03326,4647327.697,0
2,14,-54248.50115,4647403.88,0
2,14,-54457.67902,4647833.437,0
2,14,-54474.19518,4647845.764,0
2,14,-54492.55537,4647856.314,0
2,14,-54516.44767,4647863.977,0
2,14,-54533.52505,4647863.977,0
2,14,-54556.21471,4647863.977,0
2,14,-54577.62157,4647863.977,0
2,14,-54598.38703,4647863.977,0
2,14,-54616.10581,4647863.977,0
2,14,-54637.51267,4647863.977,0
2,14,-54658.91953,4647863.977,0
2,14,-54669.98375,4647889.408,0
2,14,-54671.82779,4647914.396,0
2,14,-54672.38901,4647937.717,0
2,14,-54670.54498,4647962.26,0
2,14,-54643.68618,4647976.253,0
2,14,-54597.18439,4647976.253,0
2,14,-54225.89165,4647974.587,550
2,14,-53760.3927,4647979.251,550
2,14,-52638.49693,4647973.698,575
2,14,-52158.96726,4647964.37,825
2,14,-51716.71921,4647963.593,1150
2,14,-51283.04993,4647959.261,1375
2,14,-50387.48959,4647928.833,1875
2,14,-49456.49169,4647883.078,2175
2,14,-48490.61744,4647875.86,2400
2,14,-47957.85124,4647885.966,2550
2,14,-47414.66223,4647901.735,2750
2,14,-46834.19161,4647913.507,2925
2,14,-46267.7517,4647927.5,3075
2,14,-45658.49808,4647937.717,3200
2,14,-45064.55797,4647953.376,3350
2,14,-44429.64819,4647984.249,3550
2,14,-43735.96976,4648020.341,3800
2,14,-42464.86738,4648101.633,4200
2,14,-40102.57645,4648254.11,4850
2,14,-37776.92572,4648361.721,5400
2,14,-35907.55377,4648439.237,6000
2,14,-34191.79807,4648523.638,6475
2,14,-32307.75399,4648754.519,7025
2,14,-30792.03616,4649075.132,7525
2,14,-23812.03731,4651253.456,9850
2,14,-21389.69493,4651944.878,10625
2,14,-19568.10757,4652499.038,11175
2,14,-17726.31598,4653032.763,11700
2,14,-15827.59979,4653583.036,12150
2,14,-10329.08383,4655223.859,13325
2,14,-4308.865881,4656982.732,13825
2,14,1932.235565,4658802.685,14925
2,14,8508.470602,4660704.041,16150
2,14,15390.01394,4662218.928,17100
2,14,16568.11274,4662340.977,17225
2,14,18022.73684,4662447.699,17425
2,14,25146.49036,4662831.946,18600
2,14,39198.85025,4663540.249,20850
2,14,54346.72816,4664262.544,22575
2,14,69361.91563,4664951.412,24300
2,14,85253.02043,4665628.841,25625
2,14,100426.6347,4665737.23,26950
2,14,116794.2225,4665546.217,27975
2,14,132896.3492,4665320,29450
2,14,149594.9015,4665070.462,31150
2,14,164701.2485,4664816.703,32375
2,14,181079.8203,4664496.424,33500
2,14,197282.888,4664046.988,34550
2,14,209543.0047,4663710.606,35100
2,14,233765.9475,4663183.543,36375
2,14,250035.7212,4662919.679,36875
2,14,266515.3142,4662614.614,37000
2,14,283583.8764,4662203.714,37000
2,14,300069.5627,4661786.817,37000
2,14,316454.9494,4661339.492,37000
2,14,333376.1491,4660871.732,37000
2,14,350602.5768,4660327.79,37000
2,14,367077.8403,4659763.524,37000
2,14,383769.0164,4659109.416,37000
2,14,401075.5395,4658421.437,37000
2,14,418275.1085,4657714.023,37000
2,14,435205.4481,4656974.292,37000
2,14,451398.093,4656214.683,37000
2,14,468221.4785,4655361.566,37000
2,14,484936.5469,4654462.139,37000
2,14,501734.1159,4653531.396,37000
2,14,517805.6957,4652615.978,37000
2,14,534496.8719,4651655.139,37000
2,14,551287.7863,4650628.222,37000
2,14,568078.0593,4649504.356,37000
2,14,585571.8724,4648315.19,37000
2,14,601892.9584,4647156.896,37000
2,14,617800.5793,4646032.586,37000
2,14,634716.8883,4644782.007,37000
2,14,650926.6907,4643531.427,37000
2,14,667943.2991,4642153.803,37000
2,14,672146.8204,4641797.874,37000
2,14,695502.4246,4639841.547,37000
2,14,711930.5449,4638399.511,37000
2,14,728134.8954,4636988.792,37000
2,14,743569.08,4635602.616,37000
2,14,759539.6388,4632123.738,37000
2,14,775855.2728,4626201.34,37000
2,14,790869.2577,4620619.432,36750
2,14,805553.4807,4615169.791,35250
2,14,822254.4382,4608947.435,33550
2,14,837738.8127,4603106.328,31975
2,14,853023.1493,4597283.766,30425
2,14,867664.5586,4591674.429,29025
2,14,882536.5526,4585933.715,28150
2,14,891985.3155,4582268.377,27475
2,14,912919.8601,4574066.373,25975
2,14,927189.9766,4568298.561,24950
2,14,940789.1044,4562055.772,23950
2,14,953523.8601,4556132.04,23025
2,14,966595.6737,4550026.625,23000
2,14,980028.4373,4544794.649,22025
2,14,992565.6406,4540710.416,19900
2,14,1005778.162,4536424.953,19000
2,14,1010062.42,4535034.113,19000
2,14,1028725.112,4528938.803,19000
2,14,1040631.655,4525041.807,19000
2,14,1047291.753,4522621.94,18650
2,14,1048558.526,4521659.879,18450
2,14,1049430.194,4520695.264,18300
2,14,1050056.605,4519739.534,18150
2,14,1050541.026,4518712.617,18000
2,14,1050935.569,4517699.694,17850
2,14,1051316.082,4516645.236,17675
2,14,1051857.427,4515067.603,17450
2,14,1053878.411,4508833.364,16525
2,14,1055720.203,4503198.596,15675
2,14,1057196.875,4499321.034,15000
2,14,1058077.042,4498189.949,14725
2,14,1058833.097,4497392.692,14500
2,14,1059609.356,4496606.763,14275
2,14,1060328.129,4495887.022,14050
2,14,1061045.62,4495179.942,13850
2,14,1065053.994,4491225.309,12675
2,14,1068994.539,4487336.309,11475
2,14,1071260.219,4485165.647,10950
2,14,1072855.551,4483665.974,10650
2,14,1074122.965,4482477.696,10275
2,14,1075629.543,4481066.533,9775
2,14,1076966.069,4479797.297,9325
2,14,1078306.924,4478522.952,8850
2,14,1079623.245,4477245.276,8400
2,14,1080924.333,4475989.588,7975
2,14,1082240.655,4474697.142,7500
2,14,1083513.601,4473432.57,7100
2,14,1084795.687,4472176.882,6775
2,14,1086083.947,4471057.68,6475
2,14,1086885.221,4470646.669,6300
2,14,1088030.929,4470370.034,6000
2,14,1088979.646,4470387.469,5800
2,14,1089659.855,4470529.84,5625
2,14,1090643.448,4470954.289,5325
2,14,1091499.241,4471569.417,5050
2,14,1092299.954,4472256.952,4800
2,14,1092995.396,4472882.63,4625
2,14,1094151.527,4473962.964,4400
2,14,1094877.596,4474650.943,4225
2,14,1095713.185,4475441.87,4075
2,14,1096419.05,4476113.747,3950
2,14,1097524.991,4477411.413,3900
2,14,1097930.519,4478088.731,3900
2,14,1098591.165,4479293.112,3900
2,14,1099346.578,4480725.486,3875
2,14,1099802.296,4481583.378,3875
2,14,1100607.899,4483108.483,3875
2,14,1100988.412,4483821.894,3875
2,14,1101393.94,4484586.945,3875
2,14,1102118.807,4485943.469,3875
2,14,1102564.743,4486789.479,3875
2,14,1103009.396,4487626.159,3900
2,14,1103821.734,4489166.478,3900
2,14,1104246.264,4489968.844,3900
2,14,1104646.901,4490728.786,3900
2,14,1105226.169,4491830.331,3900
2,14,1105642.761,4492621.257,3900
2,14,1106048.288,4493396.525,3900
2,14,1106453.255,4494161.576,3900
2,14,1106850.845,4494916.077,3900
2,14,1107264.31,4495702.34,3900
2,14,1108069.913,4497232.553,3900
2,14,1108460.769,4497971.284,3900
2,14,1108818.031,4498759.323,3875
2,14,1109033.302,4499598.114,3900
2,14,1109085.978,4500370.383,3900
2,14,1108865.735,4501683.708,3900
2,14,1108539.1,4502404.226,3900
2,14,1108108.478,4503070.217,3900
2,14,1107659.495,4503694.674,3875
2,14,1107189.105,4504320.352,3875
2,14,1106463.597,4505276.527,3875
2,14,1105999.381,4505886.547,3875
2,14,1105050.023,4507142.234,3875
2,14,1104591.82,4507748.034,3875
2,14,1104105.556,4508392.813,3875
2,14,1103115.228,4509578.204,3875
2,14,1102050.257,4510614.337,3650
2,14,1101507.068,4511122.743,3500
2,14,1100660.495,4511915.779,3300
2,14,1099598.65,4512917.264,3150
2,14,1099126.417,4513341.713,3125
2,14,1098520.851,4513708.635,3100
2,14,1097655.918,4513908.532,3050
2,14,1097058.851,4513944.181,2975
2,14,1096207.387,4513964.504,2900
2,14,1095600.619,4513974.609,2900
2,14,1094772.406,4513982.716,2900
2,14,1094171.731,4513989.935,2875
2,14,1093594.307,4513995.043,2875
2,14,1093070.681,4513998.375,2900
2,14,1092450.443,4514003.483,2875
2,14,1091871.736,4514005.149,2875
2,14,1091033.742,4513868.775,2875
2,14,1090281.375,4513450.99,2800
2,14,1089587.697,4512979.566,2550
2,14,1089141.199,4512663.062,2375
2,14,1088701.357,4512349.112,2225
2,14,1088081.119,4511733.651,1975
2,14,1087589.884,4511036.343,1900
2,14,1087266.937,4510522.829,1900
2,14,1086953.771,4510009.426,1900
2,14,1086659.527,4509515.902,1900
2,14,1086369.613,4509004.166,1875
2,14,1085828.829,4508058.097,1700
2,14,1085538.914,4507551.468,1600
2,14,1085037.978,4506667.367,1425
2,14,1084785.906,4506222.041,1325
2,14,1084345.502,4505444.33,1175
2,14,1083936.928,4504723.7,1025
2,14,1083727.108,4504356.445,950
2,14,1083337.455,4503659.914,825
2,14,1083146.557,4503322.754,750
2,14,1082945.958,4502973.6,700
2,14,1082764.922,4502648.323,625
2,14,1082575.868,4502314.495,550
2,14,1082192.389,4501636.621,425
2,14,1081840.018,4501001.17,300
2,14,1081654.652,4500613.592,200
2,14,1081224.671,4499905.289,75
2,14,1081034.414,4499574.348,0
2,14,1079652.028,4498037.805,0
2,14,1079591.415,4498076.341,0
2,14,1079530.242,4498114.099,0
2,14,1079472.756,4498150.081,0
2,14,1079389.614,4498202.609,0
2,14,1079333.331,4498238.258,0
2,14,1079201.201,4498354.309,0
2,14,1079237.922,4498425.495,0
2,14,1079257.485,4498461.476,0
2,14,1079283.782,4498506.786,0
2,14,1079306.392,4498548.32,0
2,14,1079355.299,4498636.053,0
2,14,1079414.067,4498739.333,0
2,14,1079442.77,4498789.752,0
2,14,1079505.227,4498901.25,0
2,14,1079551.729,4498983.874,0
2,14,1079579.229,4499031.738,0
2,14,1079619.557,4499102.924,0
2,14,1079644.091,4499143.126,0
2,14,1079657.48,4499173.665,0
2,14,1079644.091,4499196.876,0
2,14,1079610.417,4499207.537,0
2,14,1079569.447,4499218.087,0
2,14,1079490.555,4499217.643,0
2,14,1079390.816,4499215.533,0
2,14,1079365.16,4499239.743,0
2,14,1079361.472,4499272.726,0
2,14,1079360.27,4499300.711,0
2,14,1079357.784,4499324.81,0
2,15,-53529.16656,4647009.972,0
2,15,-53575.66835,4646973.102,0
2,15,-53568.2922,4646948.892,0
2,15,-53566.44817,4646910.356,0
2,15,-53566.44817,4646870.155,0
2,15,-53566.44817,4646844.724,0
2,15,-53566.44817,4646840.948,0
2,15,-53566.44817,4646816.738,0
2,15,-53565.24553,4646788.752,0
2,15,-53565.24553,4646761.655,0
2,15,-53565.24553,4646756.991,0
2,15,-53566.44817,4646732.004,0
2,15,-53568.93361,4646690.914,0
2,15,-53585.44976,4646673.145,0
2,15,-53611.74732,4646668.481,0
2,15,-53647.8263,4646670.591,0
2,15,-53674.12386,4646673.589,0
2,15,-53698.57739,4646674.811,0
2,15,-53737.14181,4646678.698,0
2,15,-53761.59533,4646685.472,0
2,15,-53786.69027,4646694.356,0
2,15,-53814.19046,4646710.015,0
2,15,-53836.79995,4646725.229,0
2,15,-53869.27103,4646753.215,0
2,15,-53891.88052,4646775.648,0
2,15,-53912.08475,4646797.637,0
2,15,-53938.38231,4646810.408,0
2,15,-53967.08514,4646800.191,0
2,15,-53998.35359,4646773.094,0
2,15,-54020.96308,4646752.327,0
2,15,-54040.5259,4646734.114,0
2,15,-54052.15135,4646689.248,0
2,15,-54040.5259,4646665.927,0
2,15,-54006.85219,4646624.392,0
2,15,-53983.04007,4646596.851,0
2,15,-53959.14777,4646567.644,0
2,15,-53934.69424,4646535.882,0
2,15,-53891.88052,4646492.682,0
2,15,-53872.9591,4646483.798,0
2,15,-53854.59891,4646479.911,0
2,15,-53830.70662,4646478.69,0
2,15,-53794.62764,4646478.69,0
2,15,-53772.01815,4646478.69,0
2,15,-53726.71899,4646478.69,0
2,15,-53707.79757,4646478.69,0
2,15,-53694.88932,4646478.69,0
2,15,-53676.52913,4646478.69,0
2,15,-53642.29419,4646479.911,0
2,15,-53625.77804,4646479.911,0
2,15,-53605.01258,4646479.911,0
2,15,-53585.44976,4646478.69,0
2,15,-53543.83868,4646479.911,0
2,15,-53523.07322,4646478.69,0
2,15,-53499.18092,4646479.911,0
2,15,-53477.13266,4646479.911,0
2,15,-53453.88177,4646479.911,0
2,15,-53423.3349,4646479.911,0
2,15,-53392.70786,4646479.911,0
2,15,-53362.16099,4646479.911,0
2,15,-53342.59817,4646479.911,0
2,15,-53296.73779,4646479.911,0
2,15,-53267.31338,4646479.911,0
2,15,-53249.03336,4646479.911,0
2,15,-53223.93843,4646479.911,0
2,15,-53198.8435,4646479.911,0
2,15,-53177.43664,4646479.911,0
2,15,-53151.13908,4646479.911,0
2,15,-53130.93485,4646479.911,0
2,15,-53110.1694,4646479.911,0
2,15,-53062.46497,4646479.911,0
2,15,-53045.94882,4646479.911,0
2,15,-53026.30582,4646479.911,0
2,15,-53009.78967,4646479.911,0
2,15,-52973.7107,4646479.911,0
2,15,-52943.16383,4646477.024,0
2,15,-52926.64768,4646470.694,0
2,15,-52890.5687,4646455.368,0
2,15,-52874.05255,4646444.818,0
2,15,-52855.05096,4646404.95,0
2,15,-52855.05096,4646376.631,0
2,15,-52858.73903,4646351.977,0
2,15,-52884.39519,4646328.767,0
2,15,-53237.96914,4646329.988,175
2,15,-53534.61849,4646324.436,175
2,15,-54184.92197,4646324.436,175
2,15,-54743.34433,4646319.438,250
2,15,-55162.9829,4646314.33,525
2,15,-55617.49781,4646307.111,825
2,15,-56018.69601,4646293.563,1025
2,15,-56950.33532,4646252.473,1525
2,15,-57421.92761,4646231.705,1700
2,15,-58409.85012,4646190.171,2025
2,15,-59115.71522,4646444.374,2225
2,15,-59471.13322,4646861.271,2300
2,15,-59695.62462,4647720.384,2550
2,15,-58758.53337,4649897.043,3650
2,15,-58322.93988,4650491.404,3775
2,15,-56341.0817,4653014.551,4475
2,15,-55342.17514,4654234.701,4500
2,15,-54856.55214,4654832.394,4500
2,15,-53860.69225,4656052.433,4500
2,15,-53376.19171,4656648.904,4500
2,15,-52377.36533,4657869.054,4500
2,15,-51888.61548,4658462.082,4550
2,15,-51373.56807,4659077.211,4700
2,15,-50487.22791,4659809.279,5150
2,15,-49852.87936,4660190.194,5525
2,15,-48965.97798,4660597.207,5975
2,15,-48182.98404,4660836.195,6325
2,15,-46929.03922,4661014.103,6775
2,15,-46057.93242,4661049.752,7025
2,15,-45157.56155,4661064.966,7275
2,15,-44236.34506,4661080.18,7550
2,15,-41949.25874,4661131.043,8250
2,15,-40056.07466,4661172.577,8750
2,15,-38104.76334,4661218.776,9350
2,15,-36122.90516,4661265.308,9950
2,15,-34186.90736,4661311.95,10550
2,15,-32236.23745,4661358.482,11125
2,15,-30105.65371,4661405.124,11650
2,15,-28036.32405,4661451.767,12175
2,15,-22761.09686,4661568.263,13450
2,15,-16770.22314,4661694.531,14575
2,15,-10534.65381,4661822.465,15950
2,15,-4095.358524,4661942.737,17300
2,15,2617.896442,4662066.451,18150
2,15,15995.01827,4662294.334,20250
2,15,30093.79977,4663078.042,22250
2,15,44965.23256,4663814.33,23975
2,15,60252.61585,4664531.961,25450
2,15,75543.0458,4665204.726,26575
2,15,91966.9168,4665882.155,27850
2,15,108753.5819,4665619.846,28600
2,15,126539.7149,4665406.4,29750
2,15,145180.3583,4665142.869,31250
2,15,162294.2196,4664847.132,32325
2,15,180152.5105,4664491.315,33375
2,15,198243.3103,4664023.667,34225
2,15,216671.649,4663581.339,34750
2,15,235952.8144,4665127.21,35000
2,15,254791.6517,4667282.213,35000
2,15,273372.3238,4669392.35,35000
2,15,292162.254,4671475.834,35000
2,15,311509.4039,4673192.396,35000
2,15,330558.7018,4672762.395,35000
2,15,349646.484,4671654.187,35000
2,15,367638.7481,4670535.762,35000
2,15,386790.1896,4669289.07,35000
2,15,405870.0344,4667988.85,35000
2,15,424262.2941,4666682.411,35000
2,15,443695.7128,4665248.814,35000
2,15,452735.2599,4664563.722,35000
2,15,479449.6564,4662457.916,35000
2,15,498349.0261,4660908.602,35000
2,15,517255.2108,4659300.873,35000
2,15,537394.4946,4657526.786,35000
2,15,550211.8311,4656372.712,35000
2,15,575493.6517,4654012.26,35025
2,15,592907.209,4652321.129,35000
2,15,610898.912,4650541.822,34375
2,15,628645.8391,4648726.978,33325
2,15,645401.8771,4646973.102,33000
2,15,662926.7983,4645089.182,33000
2,15,680530.0509,4643155.288,33000
2,15,698171.7877,4641167.532,33000
2,15,715553.0344,4639159.454,33000
2,15,732947.6703,4637106.954,33000
2,15,750601.674,4634680.868,33000
2,15,766736.8331,4629507.306,33000
2,15,783590.7654,4623334.481,33000
2,15,800045.1833,4617244.279,33000
2,15,816002.3527,4611288.786,33000
2,15,832205.4204,4605235.011,33000
2,15,835954.5069,4604330.143,32975
2,15,838279.5163,4604045.956,32850
2,15,839780.6422,4603970.439,32775
2,15,842373.598,4604031.519,32625
2,15,843973.7406,4604200.987,32525
2,15,846345.2517,4604635.208,32375
2,15,862587.5252,4612195.876,31050
2,15,874787.6707,4618257.647,29800
2,15,877097.4467,4618816.027,29550
2,15,879412.0332,4619141.748,29350
2,15,881967.7074,4619229.925,29100
2,15,883524.4751,4619151.965,28950
2,15,885844.5938,4618830.019,28725
2,15,888092.5544,4618283.523,28525
2,15,889531.865,4617797.55,28375
2,15,890979.1129,4617193.083,28200
2,15,892981.1754,4616135.627,27975
2,15,894816.8736,4614990.549,27750
2,15,896589.5539,4613807.38,27500
2,15,897853.2801,4612777.91,27350
2,15,899169.6817,4611537.103,27125
2,15,900073.0992,4610584.371,27000
2,15,900977.2383,4609541.352,26825
2,15,901801.7632,4608497.111,26675
2,15,902580.4276,4607426.995,26525
2,15,903307.1384,4606336.111,26375
2,15,903971.3924,4605266.772,26225
2,15,910818.0594,4593930.269,24825
2,15,916847.4975,4583878.66,24075
2,15,923190.1011,4573306.319,23275
2,15,924986.6737,4570855.58,23100
2,15,925902.3581,4569925.28,23000
2,15,927338.622,4568710.35,23000
2,15,928888.0136,4567668.108,23000
2,15,929946.25,4567081.854,23000
2,15,931060.7696,4566539.577,23000
2,15,932829.1204,4565721.998,23000
2,15,933914.9372,4565220.811,23000
2,15,947091.941,4559122.503,23000
2,15,959056.611,4553545.815,23000
2,15,970473.2014,4548187.57,23000
2,15,981465.2624,4543011.232,23000
2,15,985364.197,4541497.566,23000
2,15,986489.7007,4541268.795,23000
2,15,987851.3212,4541113.764,23000
2,15,989693.1128,4541087.888,23000
2,15,991006.4676,4541207.716,23000
2,15,992058.5305,4541385.735,23000
2,15,994148.0644,4541955.109,23000
